Frame, Frame Full, Scene
962, 0.016851, 0.000106
963, 0.016364, 0.000107
964, 0.017104, 9.6e-05
965, 0.016317, 0.00011
966, 0.016751, 9.8e-05
967, 0.016656, 9.8e-05
968, 0.017133, 0.000111
969, 0.016447, 9.9e-05
970, 0.016468, 0.000107
971, 0.016711, 0.000125
972, 0.016815, 9.7e-05
973, 0.016781, 0.000111
974, 0.016448, 0.000103
975, 0.016784, 9.8e-05
976, 0.016586, 0.000105
977, 0.017319, 0.000134
978, 0.016787, 9.9e-05
979, 0.016116, 0.000106
980, 0.016807, 0.0001
981, 0.016556, 0.000111
982, 0.016651, 0.000105
983, 0.017116, 0.000109
984, 0.016301, 0.000107
985, 0.016728, 0.000107
986, 0.017134, 9.7e-05
987, 0.016479, 0.000109
988, 0.016532, 9.7e-05
989, 0.016632, 0.000102
990, 0.017318, 0.000108
991, 0.016253, 9.8e-05
992, 0.016629, 0.000156
993, 0.017556, 0.000125
994, 0.015966, 0.000151
995, 0.016503, 0.000162
996, 0.017085, 0.000105
997, 0.016216, 9.9e-05
998, 0.016733, 0.000107
999, 0.017486, 9.8e-05
1000, 0.01585, 0.000102
1001, 0.0168, 0.000108
1002, 0.016799, 0.0001
1003, 0.016506, 0.000144
1004, 0.016644, 0.000107
1005, 0.016848, 0.000103
1006, 0.016544, 0.000106
1007, 0.016705, 0.000108
1008, 0.016929, 9.9e-05
1009, 0.016457, 0.000108
1010, 0.016726, 0.000106
1011, 0.016882, 0.000109
1012, 0.016562, 0.000107
1013, 0.016787, 0.000101
1014, 0.016745, 0.000104
1015, 0.016691, 0.000109
1016, 0.016586, 9.8e-05
1017, 0.016477, 0.000108
1018, 0.016802, 0.000108
1019, 0.016714, 9.8e-05
1020, 0.016864, 0.000107
1021, 0.016432, 9.8e-05
1022, 0.016677, 9.9e-05
1023, 0.016755, 0.000121
1024, 0.016719, 9.9e-05
1025, 0.016704, 0.000127
1026, 0.016592, 0.000105
1027, 0.01678, 9.6e-05
1028, 0.016714, 0.000109
1029, 0.016564, 0.00011
1030, 0.016796, 9.9e-05
1031, 0.016645, 0.000107
1032, 0.016777, 9.9e-05
1033, 0.016749, 0.0001
1034, 0.016454, 0.000105
1035, 0.016646, 9.7e-05
1036, 0.016718, 0.000106
1037, 0.016557, 0.000109
1038, 0.017009, 0.000101
1039, 0.016458, 0.000104
1040, 0.016642, 0.000106
1041, 0.016997, 0.000101
1042, 0.016343, 0.000105
1043, 0.016875, 0.000106
1044, 0.017112, 0.000147
1045, 0.016234, 0.000132
1046, 0.016526, 0.000101
1047, 0.017045, 0.000106
1048, 0.016592, 0.000121
1049, 0.016361, 0.000101
1050, 0.01717, 0.000106
1051, 0.016354, 0.000104
1052, 0.016647, 9.8e-05
1053, 0.016635, 0.000112
1054, 0.016984, 9.8e-05
1055, 0.016616, 9.8e-05
1056, 0.016489, 0.000109
1057, 0.016727, 9.8e-05
1058, 0.016689, 0.000122
1059, 0.016573, 0.000106
1060, 0.016828, 9.9e-05
1061, 0.016596, 0.000107
1062, 0.016701, 0.000107
1063, 0.016702, 9.9e-05
1064, 0.016686, 0.000105
1065, 0.016708, 0.00013
1066, 0.016722, 9.7e-05
1067, 0.016518, 0.000106
1068, 0.016905, 0.000101
1069, 0.01683, 0.000158
1070, 0.016391, 0.000108
1071, 0.016863, 9.9e-05
1072, 0.016787, 0.000105
1073, 0.016296, 0.000111
1074, 0.017022, 0.000108
1075, 0.016635, 0.000123
1076, 0.017784, 0.000149
1077, 0.015805, 0.000118
1078, 0.016425, 0.000137
1079, 0.016667, 0.000106
1080, 0.01649, 0.000123
1081, 0.017051, 0.000125
1082, 0.016217, 0.000102
1083, 0.016721, 0.000117
1084, 0.016694, 0.00011
1085, 0.016728, 0.000105
1086, 0.016729, 0.000125
1087, 0.016603, 0.000103
1088, 0.01677, 0.000103
1089, 0.016563, 0.000119
1090, 0.016818, 0.000103
1091, 0.017074, 0.000122
1092, 0.016432, 0.000111
1093, 0.016469, 0.000104
1094, 0.016674, 0.000117
1095, 0.016675, 0.000114
1096, 0.016718, 0.0001
1097, 0.016785, 0.000112
1098, 0.01705, 0.000108
1099, 0.016653, 0.000105
1100, 0.016761, 0.000162
1101, 0.016586, 0.000101
1102, 0.016466, 0.000125
1103, 0.016802, 0.000157
1104, 0.016522, 9.9e-05
1105, 0.016802, 0.00011
1106, 0.016406, 0.000183
1107, 0.016893, 9.7e-05
1108, 0.016471, 0.000107
1109, 0.016853, 9.9e-05
1110, 0.016447, 0.0001
1111, 0.016725, 0.000108
1112, 0.016954, 9.7e-05
1113, 0.016509, 0.000109
1114, 0.016601, 0.000107
1115, 0.016834, 0.000101
1116, 0.016585, 0.000116
1117, 0.016657, 0.000109
1118, 0.016651, 9.7e-05
1119, 0.016791, 0.000111
1120, 0.017137, 0.0001
1121, 0.017364, 9.9e-05
1122, 0.016266, 0.000106
1123, 0.016783, 9.8e-05
1124, 0.016489, 0.000124
1125, 0.01686, 0.000148
1126, 0.016512, 0.0001
1127, 0.016783, 0.00011
1128, 0.016683, 0.000106
1129, 0.016644, 0.000102
1130, 0.016418, 0.000126
1131, 0.017407, 0.000101
1132, 0.015924, 0.000102
1133, 0.016808, 0.000109
1134, 0.016516, 9.7e-05
1135, 0.016303, 0.00011
1136, 0.016591, 0.000104
1137, 0.016887, 0.000115
1138, 0.016637, 0.000114
1139, 0.016536, 0.000105
1140, 0.016982, 0.0001
1141, 0.016395, 0.000109
1142, 0.017043, 9.7e-05
1143, 0.016369, 9.8e-05
1144, 0.016644, 0.000134
1145, 0.016683, 0.000101
1146, 0.01674, 0.000124
1147, 0.017134, 0.000117
1148, 0.016887, 0.000103
1149, 0.017031, 0.000159
1150, 0.016177, 0.000107
1151, 0.017263, 9.9e-05
1152, 0.016133, 0.000106
1153, 0.016543, 0.00011
1154, 0.017064, 9.6e-05
1155, 0.01647, 0.000107
1156, 0.017837, 9.7e-05
1157, 0.015479, 0.000127
1158, 0.016711, 0.000127
1159, 0.016701, 0.000213
1160, 0.01644, 0.000124
1161, 0.016796, 0.000108
1162, 0.016599, 9.8e-05
1163, 0.016496, 0.000107
1164, 0.016904, 9.7e-05
1165, 0.016392, 0.000103
1166, 0.016932, 0.000104
1167, 0.016425, 0.000153
1168, 0.016942, 0.000138
1169, 0.016515, 0.000111
1170, 0.017264, 9.8e-05
1171, 0.016665, 0.000107
1172, 0.016676, 0.000107
1173, 0.016963, 9.9e-05
1174, 0.0163, 0.000105
1175, 0.017096, 0.000108
1176, 0.016376, 9.6e-05
1177, 0.01663, 0.00011
1178, 0.016797, 9.9e-05
1179, 0.016756, 0.000105
1180, 0.016721, 0.000106
1181, 0.016349, 0.000106
1182, 0.016462, 0.000112
1183, 0.016697, 0.000103
1184, 0.016784, 9.7e-05
1185, 0.016582, 0.000126
1186, 0.016618, 9.8e-05
1187, 0.016676, 0.000101
1188, 0.016923, 0.000102
1189, 0.016341, 0.000101
1190, 0.016911, 0.000122
1191, 0.017775, 0.000127
1192, 0.015677, 9.7e-05
1193, 0.016449, 0.000111
1194, 0.017163, 0.000126
1195, 0.016308, 9.9e-05
1196, 0.016632, 0.000106
1197, 0.016638, 9.9e-05
1198, 0.017223, 9.9e-05
1199, 0.016292, 0.00012
1200, 0.016751, 9.9e-05
1201, 0.016762, 0.000107
1202, 0.016435, 0.000106
1203, 0.017075, 9.9e-05
1204, 0.016395, 0.000107
1205, 0.017254, 0.000132
1206, 0.016259, 9.8e-05
1207, 0.016449, 0.000109
1208, 0.016692, 9.7e-05
1209, 0.016845, 0.000101
1210, 0.016508, 0.000107
1211, 0.017065, 9.7e-05
1212, 0.016764, 0.000105
1213, 0.016272, 0.000109
1214, 0.016825, 9.8e-05
1215, 0.016931, 0.000119
1216, 0.016213, 0.000102
1217, 0.016752, 0.000101
1218, 0.017, 0.000108
1219, 0.016683, 0.0001
1220, 0.016828, 0.000122
1221, 0.016385, 0.000109
1222, 0.016773, 9.6e-05
1223, 0.016527, 0.000104
1224, 0.016739, 0.000105
1225, 0.016851, 9.9e-05
1226, 0.016346, 0.000106
1227, 0.016877, 0.000106
1228, 0.016728, 0.000112
1229, 0.01691, 0.00013
1230, 0.016403, 0.000109
1231, 0.016855, 0.0001
1232, 0.016524, 0.000109
1233, 0.016667, 0.0001
1234, 0.016912, 0.000117
1235, 0.016385, 0.000106
1236, 0.01691, 9.8e-05
1237, 0.016901, 0.000107
1238, 0.016262, 0.000105
1239, 0.016994, 0.0001
1240, 0.016469, 0.000109
1241, 0.016676, 0.000101
1242, 0.016984, 9.8e-05
1243, 0.016486, 0.000104
1244, 0.0167, 9.6e-05
1245, 0.016776, 0.000111
1246, 0.016688, 0.000104
1247, 0.016552, 0.000128
1248, 0.016693, 0.000107
1249, 0.017033, 0.000108
1250, 0.016362, 0.0001
1251, 0.017012, 0.000109
1252, 0.01665, 9.7e-05
1253, 0.016622, 0.000102
1254, 0.016407, 0.000105
1255, 0.01697, 0.0001
1256, 0.016449, 0.000108
1257, 0.016801, 0.000111
1258, 0.016698, 9.7e-05
1259, 0.016582, 0.000124
1260, 0.017035, 0.000107
1261, 0.016463, 0.0001
1262, 0.01675, 0.000105
1263, 0.016586, 9.6e-05
1264, 0.016939, 9.8e-05
1265, 0.01655, 0.000107
1266, 0.016624, 9.7e-05
1267, 0.016746, 0.000104
1268, 0.016472, 0.000123
1269, 0.016565, 9.9e-05
1270, 0.016755, 0.000111
1271, 0.016649, 0.000103
1272, 0.016846, 9.8e-05
1273, 0.016707, 0.000112
1274, 0.016804, 9.8e-05
1275, 0.016473, 0.0001
1276, 0.016851, 0.000109
1277, 0.016786, 0.000102
1278, 0.016571, 0.000107
1279, 0.01659, 0.000107
1280, 0.01662, 9.9e-05
1281, 0.016704, 0.000116
1282, 0.017038, 0.000108
1283, 0.017357, 0.000102
1284, 0.016287, 0.000113
1285, 0.016075, 0.000112
1286, 0.016763, 9.9e-05
1287, 0.017014, 0.00013
1288, 0.016262, 9.8e-05
1289, 0.016833, 0.000111
1290, 0.016963, 0.000108
1291, 0.016298, 9.6e-05
1292, 0.016813, 0.000104
1293, 0.01638, 0.000109
1294, 0.01678, 9.8e-05
1295, 0.016836, 0.000108
1296, 0.016544, 9.7e-05
1297, 0.016923, 0.000105
1298, 0.016782, 0.000104
1299, 0.016398, 9.9e-05
1300, 0.016752, 0.000108
1301, 0.016872, 0.000125
1302, 0.016568, 9.9e-05
1303, 0.016667, 0.000106
1304, 0.01656, 0.000121
1305, 0.01689, 0.000102
1306, 0.016613, 0.000123
1307, 0.017086, 9.7e-05
1308, 0.01641, 9.8e-05
1309, 0.016566, 0.00011
1310, 0.016814, 9.9e-05
1311, 0.016502, 0.000109
1312, 0.016951, 0.000108
1313, 0.016538, 0.000102
1314, 0.016612, 0.000115
1315, 0.016662, 0.000109
1316, 0.017159, 9.7e-05
1317, 0.016518, 0.000132
1318, 0.016369, 0.000109
1319, 0.016989, 9.8e-05
1320, 0.016369, 0.000112
1321, 0.016654, 0.000101
1322, 0.017024, 0.000106
1323, 0.016257, 0.000107
1324, 0.017083, 0.00011
1325, 0.01634, 0.000108
1326, 0.016916, 0.000108
1327, 0.016515, 9.8e-05
1328, 0.01687, 0.000106
1329, 0.01642, 0.0001
1330, 0.01667, 0.000101
1331, 0.017056, 0.000105
1332, 0.016494, 9.7e-05
1333, 0.016866, 0.000111
1334, 0.016315, 0.000106
1335, 0.017019, 9.9e-05
1336, 0.016529, 0.000142
1337, 0.016596, 0.000108
1338, 0.016967, 9.8e-05
1339, 0.016385, 0.000108
1340, 0.016931, 9.7e-05
1341, 0.016793, 0.0001
1342, 0.016339, 0.000108
1343, 0.016884, 0.0001
1344, 0.016564, 0.000106
1345, 0.016981, 0.000112
1346, 0.017109, 0.000121
1347, 0.016143, 0.00013
1348, 0.016576, 0.000124
1349, 0.016738, 9.9e-05
1350, 0.017048, 0.000108
1351, 0.016658, 0.000161
1352, 0.016444, 0.000101
1353, 0.016873, 0.000107
1354, 0.016408, 9.9e-05
1355, 0.01674, 0.000122
1356, 0.016581, 0.000106
1357, 0.016602, 0.0001
1358, 0.016619, 0.000109
1359, 0.017252, 0.000109
1360, 0.016423, 0.000101
1361, 0.016428, 0.000109
1362, 0.01696, 0.000101
1363, 0.016565, 9.6e-05
1364, 0.016722, 0.000108
1365, 0.01657, 0.000101
1366, 0.016689, 0.000104
1367, 0.016676, 0.000108
1368, 0.016992, 9.8e-05
1369, 0.01645, 0.000109
1370, 0.016635, 0.00011
1371, 0.017021, 9.7e-05
1372, 0.01636, 0.000104
1373, 0.016899, 0.0001
1374, 0.016752, 0.000102
1375, 0.016701, 0.000134
1376, 0.016753, 0.000112
1377, 0.016558, 0.000158
1378, 0.016408, 0.000128
1379, 0.016707, 0.000132
1380, 0.016944, 0.000121
1381, 0.016496, 0.000117
1382, 0.016648, 0.000108
1383, 0.016636, 0.000121
1384, 0.01661, 0.000105
1385, 0.016577, 0.000113
1386, 0.01654, 0.000113
1387, 0.0167, 0.000103
1388, 0.01654, 0.000121
1389, 0.016725, 0.000118
1390, 0.016678, 0.000105
1391, 0.016529, 0.000117
1392, 0.01681, 0.000112
1393, 0.016764, 0.0001
1394, 0.016592, 0.000125
1395, 0.016795, 9.8e-05
1396, 0.016726, 9.8e-05
1397, 0.01654, 0.000126
1398, 0.016991, 9.6e-05
1399, 0.016432, 0.000109
1400, 0.016607, 0.000109
1401, 0.016926, 0.000101
1402, 0.016566, 0.000138
1403, 0.016691, 0.000107
1404, 0.016732, 0.000115
1405, 0.016522, 0.000111
1406, 0.016748, 9.7e-05
1407, 0.016773, 9.8e-05
1408, 0.016798, 0.000109
1409, 0.016531, 0.000103
1410, 0.016758, 0.000109
1411, 0.01683, 0.000103
1412, 0.016635, 9.9e-05
1413, 0.016539, 0.000118
1414, 0.016865, 0.000156
1415, 0.016409, 0.0001
1416, 0.016779, 0.000107
1417, 0.016806, 0.0001
1418, 0.016615, 9.6e-05
1419, 0.01655, 0.000105
1420, 0.016989, 9.9e-05
1421, 0.016376, 0.00016
1422, 0.016659, 0.000106
1423, 0.017096, 0.000103
1424, 0.01641, 0.000107
1425, 0.016893, 0.00011
1426, 0.016645, 9.8e-05
1427, 0.016475, 0.000143
1428, 0.016837, 9.7e-05
1429, 0.016888, 0.000101
1430, 0.016349, 0.000106
1431, 0.016797, 9.9e-05
1432, 0.01726, 0.000108
1433, 0.016391, 0.000114
1434, 0.016724, 0.000156
1435, 0.016331, 0.000107
1436, 0.01669, 0.000105
1437, 0.016734, 0.000101
1438, 0.01712, 0.000105
1439, 0.016267, 9.7e-05
1440, 0.016684, 9.9e-05
1441, 0.016967, 0.00011
1442, 0.016493, 9.8e-05
1443, 0.016775, 0.000109
1444, 0.016522, 0.000104
1445, 0.016685, 0.000101
1446, 0.01682, 0.00011
1447, 0.017005, 0.000104
1448, 0.01646, 9.8e-05
1449, 0.016515, 0.000112
1450, 0.016642, 0.000106
1451, 0.016955, 9.8e-05
1452, 0.016424, 0.000105
1453, 0.016755, 9.8e-05
1454, 0.016924, 0.000121
1455, 0.016346, 0.000175
1456, 0.016941, 9.7e-05
1457, 0.016514, 0.000242
1458, 0.016691, 0.000109
1459, 0.016701, 9.9e-05
1460, 0.016984, 0.000103
1461, 0.016345, 0.000101
1462, 0.016931, 9.9e-05
1463, 0.016679, 0.000138
1464, 0.016492, 9.9e-05
1465, 0.016948, 0.000126
1466, 0.016499, 0.000106
1467, 0.016749, 0.0001
1468, 0.01663, 0.000108
1469, 0.016611, 0.000105
1470, 0.016734, 0.0001
1471, 0.016727, 0.00011
1472, 0.016932, 0.00012
1473, 0.016434, 0.000101
1474, 0.016665, 0.000106
1475, 0.017033, 0.00012
1476, 0.016467, 0.000105
1477, 0.01669, 0.000109
1478, 0.016895, 9.8e-05
1479, 0.016439, 0.000118
1480, 0.01676, 0.000106
1481, 0.017031, 0.0001
1482, 0.016408, 0.000107
1483, 0.01659, 9.7e-05
1484, 0.017203, 9.8e-05
1485, 0.016336, 0.000109
1486, 0.016968, 9.7e-05
1487, 0.016435, 0.000122
1488, 0.016428, 0.000106
1489, 0.016777, 0.000101
1490, 0.017051, 0.000108
1491, 0.016277, 0.000107
1492, 0.016814, 9.8e-05
1493, 0.017022, 0.000152
1494, 0.016265, 0.0001
1495, 0.017021, 0.000106
1496, 0.016398, 0.000108
1497, 0.016914, 9.9e-05
1498, 0.016478, 0.000108
1499, 0.016957, 0.000106
1500, 0.016491, 9.9e-05
1501, 0.016579, 0.000109
1502, 0.017348, 0.000107
1503, 0.01617, 9.9e-05
1504, 0.016905, 0.000105
1505, 0.016607, 0.0001
1506, 0.016741, 9.6e-05
1507, 0.016476, 0.000106
1508, 0.017183, 9.6e-05
1509, 0.016108, 0.000111
1510, 0.016692, 0.000107
1511, 0.016793, 9.8e-05
1512, 0.016937, 0.000107
1513, 0.016461, 0.000108
1514, 0.016922, 0.0001
1515, 0.016822, 0.000124
1516, 0.016463, 9.7e-05
1517, 0.016836, 0.000101
1518, 0.016439, 0.000104
1519, 0.016669, 9.7e-05
1520, 0.016733, 0.000122
1521, 0.016839, 0.000111
1522, 0.016574, 9.7e-05
1523, 0.016769, 0.000107
1524, 0.016707, 0.000106
1525, 0.016533, 0.000102
1526, 0.016936, 0.000105
1527, 0.016434, 9.9e-05
1528, 0.016862, 0.000101
1529, 0.016621, 0.000105
1530, 0.017019, 0.000102
1531, 0.01626, 0.000112
1532, 0.016833, 0.000105
1533, 0.016891, 0.000137
1534, 0.016449, 0.000108
1535, 0.016613, 0.000109
1536, 0.016828, 9.9e-05
1537, 0.016683, 0.000111
1538, 0.017135, 0.00014
1539, 0.01736, 0.0001
1540, 0.016059, 0.000112
1541, 0.016299, 0.000131
1542, 0.016506, 0.000107
1543, 0.016851, 0.000106
1544, 0.017063, 9.7e-05
1545, 0.016237, 0.00011
1546, 0.016551, 0.000109
1547, 0.016848, 9.7e-05
1548, 0.017, 0.000104
1549, 0.016143, 0.000102
1550, 0.016747, 0.000103
1551, 0.016855, 0.000105
1552, 0.016581, 9.8e-05
1553, 0.01647, 0.000126
1554, 0.017273, 0.000105
1555, 0.016219, 0.0001
1556, 0.017027, 0.000274
1557, 0.016619, 0.000107
1558, 0.016801, 0.0001
1559, 0.016427, 0.00011
1560, 0.016517, 9.9e-05
1561, 0.016957, 0.0001
1562, 0.016324, 0.000108
1563, 0.017072, 9.7e-05
1564, 0.01652, 0.000105
1565, 0.016842, 0.000158
1566, 0.016591, 9.7e-05
1567, 0.016788, 0.000176
1568, 0.016373, 0.000108
1569, 0.017022, 0.000101
1570, 0.016453, 0.00011
1571, 0.016644, 0.0001
1572, 0.01677, 9.7e-05
1573, 0.016899, 0.000109
1574, 0.016654, 9.8e-05
1575, 0.016602, 0.000108
1576, 0.016902, 0.000104
1577, 0.016371, 0.0001
1578, 0.017129, 0.000107
1579, 0.016327, 0.000104
1580, 0.016765, 0.000105
1581, 0.01661, 0.000108
1582, 0.017053, 9.8e-05
1583, 0.016282, 0.000103
1584, 0.016676, 0.000108
1585, 0.01697, 0.000105
1586, 0.016511, 0.000122
1587, 0.016769, 0.000104
1588, 0.016651, 9.8e-05
1589, 0.01664, 0.000111
1590, 0.016559, 0.000104
1591, 0.017033, 0.000116
1592, 0.016371, 0.000107
1593, 0.016761, 0.000102
1594, 0.016862, 9.8e-05
1595, 0.01664, 0.000109
1596, 0.016941, 9.6e-05
1597, 0.016389, 0.000114
1598, 0.016592, 0.000105
1599, 0.016711, 9.8e-05
1600, 0.017077, 0.000106
1601, 0.016481, 0.000107
1602, 0.016578, 0.000101
1603, 0.016952, 0.000107
1604, 0.01643, 0.000123
1605, 0.016894, 9.9e-05
1606, 0.016484, 0.000104
1607, 0.016652, 0.0001
1608, 0.016706, 0.000108
1609, 0.017261, 0.000146
1610, 0.017599, 0.000104
1611, 0.015485, 0.00011
1612, 0.017042, 0.000106
1613, 0.016128, 0.000107
1614, 0.016659, 0.000106
1615, 0.017891, 0.0001
1616, 0.016218, 9.7e-05
1617, 0.016318, 0.000162
1618, 0.016456, 9.7e-05
1619, 0.016722, 0.000124
1620, 0.016501, 0.000107
1621, 0.016934, 9.9e-05
1622, 0.016576, 0.00011
1623, 0.016521, 0.000106
1624, 0.016772, 9.8e-05
1625, 0.016712, 0.000154
1626, 0.016538, 0.0001
1627, 0.016896, 9.8e-05
1628, 0.016525, 0.000107
1629, 0.016675, 9.9e-05
1630, 0.016751, 0.000108
1631, 0.01685, 0.000104
1632, 0.016597, 9.9e-05
1633, 0.016781, 0.000111
1634, 0.016691, 0.000105
1635, 0.016549, 0.0001
1636, 0.016888, 0.000104
1637, 0.016774, 9.9e-05
1638, 0.016503, 9.9e-05
1639, 0.016768, 0.000107
1640, 0.01648, 0.000104
1641, 0.016656, 0.000175
1642, 0.016686, 0.000101
1643, 0.017044, 9.8e-05
1644, 0.016472, 0.000107
1645, 0.016564, 0.000109
1646, 0.016991, 9.8e-05
1647, 0.016414, 0.00011
1648, 0.016821, 0.000115
1649, 0.016732, 0.000101
1650, 0.016673, 0.000108
1651, 0.016729, 9.5e-05
1652, 0.016499, 0.000122
1653, 0.016731, 0.000108
1654, 0.016898, 9.6e-05
1655, 0.016613, 0.000108
1656, 0.016562, 0.000106
1657, 0.016729, 9.7e-05
1658, 0.016653, 0.000143
1659, 0.016835, 9.8e-05
1660, 0.016812, 9.8e-05
1661, 0.017176, 0.000142
1662, 0.016081, 9.8e-05
1663, 0.016647, 0.000106
1664, 0.016615, 0.000107
1665, 0.016817, 0.0001
1666, 0.016614, 0.000191
1667, 0.017119, 0.000104
1668, 0.01639, 0.0001
1669, 0.016523, 0.000111
1670, 0.017124, 0.000114
1671, 0.016342, 9.9e-05
1672, 0.016657, 0.000108
1673, 0.0169, 0.000124
1674, 0.016721, 0.000121
1675, 0.016584, 0.000133
1676, 0.017053, 0.000115
1677, 0.016289, 0.000209
1678, 0.016704, 0.000117
1679, 0.016497, 0.000103
1680, 0.016596, 0.000118
1681, 0.016634, 0.000106
1682, 0.016756, 0.000104
1683, 0.016792, 0.000115
1684, 0.016691, 0.000101
1685, 0.01653, 0.00018
1686, 0.016651, 0.000115
1687, 0.016714, 0.000104
1688, 0.016723, 0.000118
1689, 0.016697, 0.000117
1690, 0.016613, 0.000111
1691, 0.016493, 0.00011
1692, 0.016893, 0.000109
1693, 0.017155, 0.000114
1694, 0.016203, 0.000153
1695, 0.016716, 9.9e-05
1696, 0.016739, 0.000108
1697, 0.016546, 0.00013
1698, 0.016727, 9.8e-05
1699, 0.01712, 0.000112
1700, 0.016355, 0.000106
1701, 0.016664, 0.00014
1702, 0.016612, 0.000106
1703, 0.016748, 0.000108
1704, 0.016846, 9.8e-05
1705, 0.016473, 0.000109
1706, 0.01691, 9.8e-05
1707, 0.016913, 0.000103
1708, 0.016354, 0.000107
1709, 0.016654, 9.9e-05
1710, 0.01685, 0.000112
1711, 0.016443, 0.000108
1712, 0.016783, 9.7e-05
1713, 0.016665, 0.00011
1714, 0.01674, 9.7e-05
1715, 0.016797, 9.9e-05
1716, 0.016905, 0.000109
1717, 0.016526, 0.0001
1718, 0.016509, 0.000108
1719, 0.01686, 0.000106
1720, 0.016528, 9.8e-05
1721, 0.016622, 0.00011
1722, 0.017175, 0.000109
1723, 0.01636, 9.8e-05
1724, 0.016647, 0.000103
1725, 0.016934, 0.000102
1726, 0.016438, 0.000103
1727, 0.016677, 0.000105
1728, 0.01691, 9.7e-05
1729, 0.016404, 0.000111
1730, 0.017073, 0.000106
1731, 0.016606, 9.9e-05
1732, 0.016887, 0.000105
1733, 0.016183, 0.000108
1734, 0.017217, 9.9e-05
1735, 0.016246, 0.000111
1736, 0.016674, 9.7e-05
1737, 0.016768, 0.000101
1738, 0.0169, 0.000107
1739, 0.016523, 9.8e-05
1740, 0.016744, 0.000137
1741, 0.016467, 0.000108
1742, 0.016836, 9.9e-05
1743, 0.016891, 0.000107
1744, 0.016465, 0.000105
1745, 0.016611, 0.000101
1746, 0.016738, 0.000105
1747, 0.016989, 0.00018
1748, 0.016368, 0.000101
1749, 0.016799, 0.000107
1750, 0.017073, 9.9e-05
1751, 0.0162, 0.000122
1752, 0.017062, 0.000105
1753, 0.016691, 9.8e-05
1754, 0.016363, 0.000108
1755, 0.016645, 0.000108
1756, 0.016878, 9.8e-05
1757, 0.016561, 0.000107
1758, 0.016685, 9.7e-05
1759, 0.016887, 0.0001
1760, 0.016615, 0.000111
1761, 0.016713, 0.0001
1762, 0.016543, 0.000137
1763, 0.016618, 0.000107
1764, 0.01688, 9.6e-05
1765, 0.016778, 0.000109
1766, 0.016412, 0.000107
1767, 0.016721, 9.7e-05
1768, 0.01691, 0.000162
1769, 0.016593, 0.0001
1770, 0.016771, 9.6e-05
1771, 0.016694, 0.00012
1772, 0.016375, 9.8e-05
1773, 0.016693, 0.000111
1774, 0.016633, 0.000103
1775, 0.016773, 9.9e-05
1776, 0.016679, 0.000108
1777, 0.017122, 0.000108
1778, 0.016263, 9.8e-05
1779, 0.016748, 0.000107
1780, 0.017048, 0.0001
1781, 0.016346, 0.000105
1782, 0.016752, 0.000103
1783, 0.016903, 9.9e-05
1784, 0.016263, 0.00012
1785, 0.016663, 0.000111
1786, 0.01702, 9.9e-05
1787, 0.016442, 0.000189
1788, 0.01672, 0.000113
1789, 0.016885, 0.000101
1790, 0.016396, 0.000107
1791, 0.016942, 0.0001
1792, 0.01664, 9.7e-05
1793, 0.016763, 0.00011
1794, 0.016492, 9.9e-05
1795, 0.016904, 0.000109
1796, 0.017034, 0.000106
1797, 0.01631, 0.000102
1798, 0.01668, 0.000108
1799, 0.016865, 0.000104
1800, 0.016359, 0.000101
1801, 0.016957, 0.000108
1802, 0.016425, 9.7e-05
1803, 0.016739, 0.0001
1804, 0.016796, 0.000104
1805, 0.016758, 0.000103
1806, 0.01678, 0.000123
1807, 0.016422, 0.000104
1808, 0.016668, 9.9e-05
1809, 0.016747, 0.000138
